Data;plano_contas_id;cliente;uf;valor_recebido
2023-12-11;22;da Mata;RN;34251.39
2024-04-03;31;Silveira;SC;33370.55
2024-08-24;32;Costela;GO;5659.44
2023-05-17;33;Campos e Filhos;DF;45612.46
2024-05-14;22;Nunes;PE;23431.61
2024-09-03;11;Novaes;RN;24198.37
2025-02-27;21;Caldeira S/A;RN;2390.74
2025-03-20;21;Aragão;TO;27287.1
2024-12-10;32;Gonçalves Moreira - EI;PA;34469.01
2023-10-02;11;das Neves;RJ;20353.62
2024-01-12;21;Lopes Ferreira e Filhos;ES;5619.41
2023-07-20;22;Correia Moura S/A;PA;37066.9
2024-03-15;21;Almeida - ME;AL;45888.79
2023-07-08;33;Rocha;MT;33485.26
2024-08-15;21;Peixoto Cunha - EI;TO;23530.26
2024-08-16;21;Azevedo Ltda.;PB;40365.07
2024-03-10;12;Lopes;PA;19788.81
2023-05-12;12;Fogaça;TO;3919.91
2024-11-12;21;Ribeiro Cardoso Ltda.;AP;18474.51
2023-11-04;32;Lopes;RO;16163.3
2023-08-01;21;Porto;RN;40346.19
2025-03-10;33;Jesus S/A;TO;17528.31
2023-09-20;11;Castro;PB;9389.99
2024-09-26;31;da Luz;MG;48666.01
2025-01-28;33;Farias Moura - ME;MA;49279.44
2023-11-02;22;Teixeira da Cruz S.A.;AM;38338.79
2024-01-17;11;da Costa;DF;43817.76
2023-09-29;33;Ribeiro Nogueira S/A;SC;38899.15
2024-05-08;33;Pinto;RS;43075.81
2024-02-29;21;Moraes Gomes - ME;GO;19828.85
2023-04-10;21;Rodrigues S/A;AL;39483.59
2023-07-02;32;Costela;PA;47842.47
2024-02-25;12;Aragão S/A;DF;19543.08
2024-08-27;33;Pires;AP;18214.17
2025-03-26;11;Aragão - EI;PI;21814.72
2024-05-25;21;Barbosa;RJ;37539.24
2023-10-27;22;Silva Campos - ME;DF;12542.94
2024-06-29;11;Oliveira Ltda.;RJ;9847.74
2024-07-15;32;Aragão S/A;GO;5457.53
2025-01-11;12;Novaes Pires S.A.;TO;5429.85
2023-09-28;11;Costela e Filhos;SE;11662.31
2023-08-05;22;Almeida;TO;892.9
2023-12-21;31;Moura Melo - EI;AL;17291.16
2023-10-06;33;Pereira da Mota - ME;GO;8475.81
2024-10-28;12;Cavalcanti;SC;16326.59
2024-01-07;31;Fogaça;AL;20433.71
2024-06-25;12;Pires Moraes Ltda.;PB;37312.63
2023-10-13;31;Monteiro das Neves e Filhos;MG;18685.03
2024-06-22;21;Castro;SC;49684.29
2024-02-03;22;Rodrigues S.A.;PE;13520.56
2023-10-25;22;Moreira;DF;36916.42
2023-08-04;32;da Conceição;SC;34525.41
2024-06-03;21;da Rocha S/A;MT;19953.36
2024-08-05;22;Jesus - EI;PR;12273.23
2024-03-26;33;Lopes - EI;RJ;14343.08
2024-06-03;22;Nascimento - ME;AC;34836.4
2024-03-01;32;da Paz;RO;25716.48
2024-08-13;21;Lima da Cruz - EI;PA;25010.7
2023-07-10;33;Costela;DF;11314.45
2024-03-13;31;Santos;PA;101.88
2024-04-26;21;Nascimento Dias - EI;MS;33975.02
2025-03-07;11;Correia;SE;5069.92
2023-05-31;12;Fernandes Ltda.;MS;34832.32
2023-06-09;11;Mendes Peixoto S/A;SE;41216.42
2024-02-25;22;da Luz;ES;10719.34
2023-04-06;22;Cunha;AM;42639.98
2024-07-23;12;da Rocha Ltda.;MG;3010.51
2024-06-04;31;Duarte Ribeiro S.A.;RO;15828.81
2024-05-23;31;Melo;TO;37114.26
2024-02-02;22;da Rosa Ltda.;TO;20864.45
2023-10-06;33;da Luz;TO;45342.13
2023-04-20;12;Sales;ES;27796.93
2025-02-04;11;Oliveira S/A;PB;45152.53
2023-11-23;22;Novaes da Cruz S/A;RS;26273.96
2023-05-29;21;Silva;AM;2079.66
2024-10-10;21;Aragão;RJ;45521.73
2023-11-07;31;Silva;RS;24420.88
2024-11-17;33;Rezende S/A;GO;2404.29
2024-06-25;22;Cunha;SE;3896.61
2024-07-15;22;Costa e Filhos;MS;38762.38
2024-12-08;33;Freitas S.A.;PE;41460.23
2023-08-29;12;Cunha Moreira - EI;MS;3995.23
2023-11-09;32;Rocha;MS;10935.67
2023-12-05;33;Santos e Filhos;RN;30604.36
2024-03-19;12;Sales da Rocha Ltda.;SE;17288.74
2025-03-14;12;Cavalcanti;MS;18046.3
2025-02-10;32;Dias;PA;14355.18
2023-10-15;33;da Mota;PI;14777.09
2023-09-20;21;da Conceição;AC;35379.31
2024-11-03;21;Novaes;PA;5277.83
2024-07-19;22;Cavalcanti;AC;10063.76
2023-07-16;22;Rodrigues - ME;RN;24880.93
2024-01-04;21;Teixeira;MT;28228.4
2024-06-16;31;Vieira;BA;31606.95
2024-10-14;12;da Luz e Filhos;AL;37539.61
2024-12-01;21;Ramos S.A.;SE;24901.56
2023-11-17;22;Castro;SE;47429.21
2024-07-29;11;Silva;PE;27675.48
2024-05-08;33;Moura;SP;8170.04
2024-11-16;31;Carvalho;PB;48604.11
2024-10-27;32;Silveira;RJ;26412.28
2024-11-12;32;da Luz;SC;33509.03
2024-05-27;21;Aragão Silveira - ME;AL;8247.81
2024-10-09;21;Caldeira Sales S/A;AC;24840.56
2024-09-24;12;da Cruz Viana - ME;PE;45025.22
2024-03-15;11;Carvalho Costa Ltda.;MG;36459.56
2025-01-03;22;da Rocha e Filhos;SE;12012.2
2023-10-19;21;Farias Ltda.;PE;49990.93
2023-10-01;12;Melo S/A;TO;3891.01
2023-12-11;11;Ramos Nascimento Ltda.;AP;38822.07
2024-03-14;11;Almeida;PB;21004.71
2023-08-18;32;Ferreira;PA;8060.8
2024-11-30;31;Fogaça Gomes - EI;AC;6394.15
2025-01-30;11;Rezende Dias - ME;PA;39887.68
2023-04-19;22;Pinto;RJ;41142.94
2023-10-26;32;Teixeira Nogueira S.A.;GO;15600.06
2023-10-02;31;Oliveira S/A;ES;34137.53
2024-12-31;32;Alves Ltda.;AL;31725.26
2024-04-11;21;Jesus;DF;32146.45
2023-09-12;32;Lopes;AL;38567.67
2023-06-06;11;Vieira S/A;BA;9485.56
2023-04-02;33;Vieira - EI;DF;40702.14
2024-11-20;12;Viana;SP;44020.91
2024-04-05;22;Castro - ME;RJ;42584.86
2024-11-16;32;Barros S.A.;AM;20552.05
2023-06-21;33;Araújo da Costa - ME;RN;11365.99
2025-03-13;21;da Cruz Novaes - EI;MT;49087.44
2024-07-07;21;Sales;PB;25117.56
2024-09-03;31;Moura da Paz e Filhos;AP;1545.11
2024-09-12;12;Moreira;MA;42255.8
2025-01-06;11;Araújo Viana Ltda.;GO;20609.04
2024-03-15;11;da Luz;PR;14909.12
2024-03-05;12;Freitas;GO;3169.11
2023-07-18;33;Dias da Conceição - EI;GO;23716.33
2023-11-24;32;Melo;MA;35528.22
2023-04-21;22;Campos;MA;43014.55
2024-01-18;21;Porto Ferreira e Filhos;RN;16814.27
2024-03-06;21;Viana;PR;43034.56
2024-12-31;21;Silveira Rezende - ME;SP;11945.63
2025-02-17;21;Fernandes S.A.;MA;26152.3
2024-02-02;22;Campos;MT;14588.52
2024-08-12;32;Fernandes Carvalho S/A;RO;47311.95
2024-05-13;22;Novaes;RR;45869.97
2023-10-16;31;Lopes;PR;24541.8
2023-10-06;11;Costa Vieira - ME;AL;40630.72
2024-09-29;12;Barros Cardoso S/A;MT;26846.35
2024-08-24;22;Silveira;SE;23475.05
2025-01-27;33;Lopes Dias - EI;SC;43868.83
2023-04-09;31;Fogaça S.A.;AL;35685.3
2023-06-26;32;Azevedo - ME;PA;28967.41
2024-07-13;31;Porto;RO;22748.59
2023-08-05;21;Pinto da Cruz - EI;RJ;21869.62
2024-04-15;22;Melo;RO;13099.38
2023-11-06;33;Nunes;TO;2882.9
2025-03-23;31;Vieira Ltda.;GO;26525.58
2023-07-01;21;Castro;SC;20557.4
2023-06-13;22;Pires;AC;35685.86
2023-08-29;31;Correia Lima S/A;MA;3188.64
2023-06-19;11;Azevedo;SC;40851.05
2025-02-15;31;Lima;MT;18890.12
2024-10-06;11;Gonçalves;PB;33184.34
2024-03-04;21;Moraes e Filhos;PE;30714.91
2024-10-16;33;Correia Ltda.;PE;39042.81
2023-08-09;11;Mendes Araújo S.A.;SC;8738.73
2023-09-03;11;Dias;RS;35451.73
2023-07-28;33;Oliveira da Mota S.A.;CE;19963.98
2023-11-02;11;Peixoto;PR;5036.11
2024-11-09;32;Novaes;PR;16300.52
2024-06-23;33;das Neves;PA;46169.8
2023-11-27;12;Cunha e Filhos;TO;1833.2
2023-07-20;31;Araújo S.A.;PA;4718.21
2024-07-04;32;Carvalho - ME;SP;37103.81
2024-08-05;33;Moraes;MG;37913.57
2024-06-03;33;Aragão Barbosa Ltda.;PR;43370.73
2024-12-30;12;Oliveira;RR;28394.0
2024-12-01;33;Melo S.A.;MS;28604.03
2023-03-30;32;Costela Pereira - ME;RR;34874.78
2023-07-13;21;Caldeira;PI;16539.27
2024-01-18;31;Melo;AM;33688.71
2024-09-26;22;da Rocha Azevedo S/A;PA;19737.46
2024-08-06;12;Caldeira S/A;SC;44551.54
2025-03-06;33;Vieira da Conceição - EI;AP;19055.77
2024-03-10;22;Cardoso Vieira S.A.;MG;15276.74
2024-08-08;33;Teixeira da Rocha - ME;SC;49401.38
2023-07-15;21;Pereira S/A;SC;32403.63
2023-09-05;12;Farias - EI;ES;48020.96
2024-12-11;21;da Cunha;BA;32680.94
2025-01-06;11;da Costa da Mota e Filhos;SC;4696.8
2024-07-28;11;Moraes Ltda.;MS;4628.54
2024-06-03;22;Carvalho;PA;33437.16
2024-07-03;33;Cardoso S/A;PI;41409.35
2024-02-04;32;Barros e Filhos;RJ;1740.07
2024-07-22;11;Mendes;RR;33468.68
2023-10-21;21;Carvalho;PE;10164.4
2024-03-15;22;Rezende - EI;RO;4923.75
2024-09-17;11;da Rosa;MS;612.49
2024-11-29;33;Jesus Azevedo S/A;MA;17832.16
2024-03-31;12;da Paz;AL;1260.61
2024-10-25;12;Caldeira Nunes - EI;GO;5927.72
2024-11-28;12;da Mata Novaes - EI;ES;5551.87
2024-03-03;21;Nunes Mendes - ME;DF;6405.73
2023-11-14;31;Ribeiro;MA;8416.06
2024-03-25;32;Silva;TO;34601.48
2023-12-21;31;Correia;PE;18735.17
2023-09-09;11;Cardoso;SE;46785.02
2024-08-01;31;Duarte;PR;24305.54
2025-02-24;12;da Luz;AP;22901.35
2024-03-12;12;Correia;MA;27770.1
2024-03-27;21;Oliveira - ME;RN;20471.96
2024-04-23;22;da Rosa S.A.;RR;20338.95
2023-11-03;21;Silva;SC;37741.6
2024-05-06;12;da Paz - ME;RN;40589.05
2024-04-07;33;da Costa - ME;AM;6886.09
2023-08-29;11;Duarte;AM;10764.49
2024-04-03;31;Novaes Pereira S/A;RN;1761.65
2023-09-29;12;Dias Aragão - EI;RJ;23894.46
2025-03-07;31;Oliveira Lopes S.A.;RR;1254.09
2023-04-05;21;Rocha S/A;AL;23250.41
2023-07-23;21;da Conceição - EI;SP;42792.79
2023-05-22;11;Campos;CE;13385.65
2023-12-08;11;Ferreira - EI;RN;25522.55
2025-03-03;21;Cardoso;GO;16157.52
2023-09-11;31;Campos Cunha - EI;TO;26819.77
2024-07-12;32;da Mota da Mota Ltda.;PI;9661.54
2023-09-05;11;Moreira;MG;565.36
2024-02-24;21;Araújo e Filhos;TO;32384.9
2023-05-27;22;Nascimento Ramos - ME;SP;9785.81
2024-05-24;31;Pires - ME;AL;26193.7
2023-10-08;22;da Conceição;RJ;23742.81
2025-01-16;21;Santos;PB;34204.9
2024-12-23;22;Mendes;PR;14321.29
2024-07-09;12;da Rosa Costela S.A.;PA;38953.92
2023-12-08;11;da Paz;SC;15206.55
2024-01-24;33;Silva Rezende - ME;GO;37195.07
2024-10-09;33;Santos;AM;45223.25
2024-07-09;22;Jesus Lima Ltda.;SC;268.07
2025-01-10;11;Cardoso;AL;38343.45
2023-10-18;21;Viana;GO;322.77
2024-06-30;11;Nascimento S.A.;MT;21221.17
2024-02-02;12;Araújo Cardoso - ME;MT;18552.99
2023-06-03;32;Gomes;AC;34903.16
2024-06-10;33;Cardoso;MT;6615.67
2024-04-12;31;Alves;SP;49728.08
2023-07-03;22;Araújo Oliveira - EI;SE;7753.8
2023-10-17;21;Moura;PE;20405.31
2024-09-11;32;Santos Ramos - ME;BA;45205.34
2023-07-23;11;Nogueira;PA;39585.31
2024-12-29;11;Freitas S/A;SE;44706.43
2024-05-31;32;da Cunha Pinto S/A;RR;28417.01
2023-05-24;11;Azevedo;AC;38951.61
2024-08-04;32;da Mata;AC;47398.29
2023-07-03;12;Porto Caldeira - ME;DF;39570.53
2023-10-31;32;Fogaça;MA;4910.95
2024-08-08;11;da Paz Ltda.;PA;26052.44
2025-02-15;32;Costa Mendes e Filhos;CE;30766.35
2025-01-13;31;da Conceição;AL;866.07
2024-08-05;31;Cardoso e Filhos;RR;29636.26
2024-11-10;11;da Cunha - EI;DF;13183.99
2024-01-06;32;Rodrigues Porto e Filhos;CE;27130.27
2024-09-24;32;Moreira e Filhos;CE;39454.27
2024-08-16;32;Rocha;MG;28340.05
2024-07-03;22;Lopes Gonçalves S/A;MA;31147.07
2024-07-10;21;Jesus;PA;15786.83
2024-09-21;33;da Costa;AM;1908.77
2024-11-27;12;Souza;BA;42996.26
2024-03-23;31;Martins Ltda.;AL;34669.71
2023-11-17;11;Silva;AC;10300.95
2024-11-12;22;Araújo - ME;PR;22151.26
2023-10-13;33;Alves;RR;1672.12
2023-07-13;33;Rezende e Filhos;DF;22468.17
2024-03-28;12;Pires - EI;BA;46791.6
2024-04-13;32;Campos Pinto Ltda.;RJ;22684.33
2023-11-25;21;Vieira e Filhos;RS;16080.14
2024-10-09;33;da Costa;AM;6793.56
2024-10-08;31;Santos Ferreira - EI;PI;35016.75
2024-06-13;31;Melo S.A.;AL;1591.92
2024-12-26;33;Nascimento Cunha Ltda.;MS;37818.69
2024-11-11;11;Rezende;MA;2806.77
2024-12-17;31;Aragão Cavalcanti S.A.;PR;4135.96
2023-06-26;11;Porto - ME;MG;37848.96
2024-11-01;21;da Mata;CE;46554.63
2023-11-11;22;Araújo Carvalho S/A;PI;44117.14
2024-05-09;33;da Cruz - ME;SP;31252.84
2024-06-11;12;das Neves Castro S.A.;MA;24808.49
2024-06-15;12;Cavalcanti Melo - ME;PA;35457.59
2023-12-04;21;Barros Duarte e Filhos;RR;16877.4
2024-05-28;33;Lopes;ES;49989.77
2023-08-20;12;da Cunha Ltda.;PI;2153.21
2025-01-30;22;Nunes;TO;45507.27
2023-06-30;12;Rocha Martins S.A.;AM;47014.26
2024-10-08;21;Freitas e Filhos;ES;12835.94
2023-08-11;11;Cavalcanti Ltda.;SE;26200.98
2023-04-16;12;Gonçalves Santos Ltda.;SE;24558.14
2024-08-09;11;Ribeiro;RR;41312.12
2023-11-03;31;Santos S.A.;AM;7418.17
2024-10-21;31;Alves Farias e Filhos;TO;8149.66
2025-02-18;32;Martins;AC;22168.38
2025-01-22;11;Freitas Rocha Ltda.;PR;11358.88
2023-06-05;33;Castro S.A.;RS;26460.01
2024-04-18;22;Carvalho;RO;45890.43
2024-09-14;31;da Mota;SP;35923.98
2024-04-30;33;Rocha S.A.;RR;3370.42
2024-11-27;31;Moraes;AC;48834.24
2024-07-24;12;Gonçalves;SP;9045.89
2024-06-29;12;Jesus;PR;39203.68
2024-12-08;31;Lima - EI;AM;2657.41
2025-03-29;33;Cavalcanti;RS;49561.8
2024-06-14;12;Martins Fogaça - ME;RS;38649.54
2025-01-21;21;Jesus Monteiro - ME;RS;16936.49
2024-02-12;21;Fogaça Oliveira e Filhos;ES;25337.95
2024-06-19;11;Peixoto;PE;27544.71
2024-12-19;22;Dias;PE;26484.45
2024-01-21;32;da Rosa Costa S.A.;DF;8876.11
2023-04-06;33;Moraes e Filhos;PR;22054.06
2025-01-18;33;Ribeiro - EI;SE;10864.12
2023-12-07;22;Moreira e Filhos;GO;2813.56
2023-12-13;32;Mendes;AL;5849.04
2024-02-03;12;Correia;PA;47390.54
2024-06-07;11;da Cunha Farias - EI;TO;28031.56
2024-05-27;12;da Cruz Martins e Filhos;DF;23259.35
2023-06-02;32;Martins Jesus S/A;TO;31984.62
2024-12-26;33;da Rosa;PR;41152.43
2025-02-11;32;Alves;RJ;43284.63
2024-03-03;22;Duarte;CE;31195.92
2023-05-18;11;Cardoso Ltda.;RS;41144.67
2024-01-25;33;da Cruz;TO;35345.38
2024-02-12;33;Fogaça - ME;PE;12158.83
2023-10-23;31;Peixoto S/A;RN;38425.43
2024-11-13;32;Alves;AP;18737.55
2023-07-05;11;Aragão;MT;26367.89
2024-09-24;31;Carvalho;MG;38575.09
2025-01-23;21;Cardoso;SP;33046.02
2023-07-07;21;Moreira Gonçalves e Filhos;MA;22710.48
2025-01-26;21;Lima;MS;19298.27
2023-08-23;22;Cardoso Peixoto S/A;ES;10188.51
2023-12-12;32;Mendes da Conceição e Filhos;BA;10607.51
2024-12-06;33;Ramos e Filhos;MG;31938.2
2024-11-29;32;Melo;MS;14616.67
2024-01-13;11;Monteiro Gomes - ME;MT;40390.78
2024-09-06;33;da Mata;PE;14527.99
2024-10-11;12;da Mata - EI;MS;42075.24
2024-02-02;21;Farias Farias e Filhos;MS;11179.14
2024-10-16;11;Dias S/A;RN;4961.08
2024-09-05;33;da Mota;AM;48404.34
2023-05-06;11;Novaes;AC;24310.26
2024-01-25;31;Azevedo;SE;22268.58
2023-06-21;12;Moura;PR;12909.32
2023-06-15;22;Freitas;PE;23403.88
2025-01-04;11;Carvalho Moraes S.A.;MS;4877.64
2024-08-19;22;Teixeira Costela e Filhos;RJ;16494.43
2025-01-01;22;Mendes e Filhos;RJ;4862.9
2024-09-07;22;da Costa;TO;30732.2
2024-06-18;21;Aragão - EI;SE;41878.52
2024-08-20;32;Pires;AC;12054.73
2023-10-05;22;Gonçalves Lima Ltda.;PA;29488.38
2024-12-05;31;Melo - EI;PI;42010.19
2023-12-05;31;Rezende Martins S.A.;TO;13220.95
2025-03-25;21;Caldeira Pereira e Filhos;SP;43559.84
2024-08-25;33;Peixoto Moraes S/A;PA;23178.03
2024-01-27;11;Nogueira Martins - ME;PB;11642.7
2023-05-13;22;Monteiro;SE;37760.96
2023-08-31;11;Moreira;MT;7769.91
2023-07-31;33;Freitas;PR;19126.49
2023-04-13;31;Sales Azevedo S/A;AC;37750.32
2024-04-20;21;Martins Carvalho Ltda.;AP;29986.41
2023-08-12;31;Pires S/A;MS;8253.51
2023-07-01;21;Pires Gomes S/A;BA;868.04
2023-06-10;12;Alves S/A;GO;9618.95
2024-12-12;12;Sales;SE;47334.35
2024-07-16;22;Ribeiro;RO;7660.94
2024-05-11;31;Ferreira;PI;18579.57
2024-02-12;22;Nogueira Barbosa - EI;BA;45824.61
2023-05-18;22;Viana Cardoso - ME;MS;4554.14
2024-10-30;12;Monteiro;TO;23551.39
2025-03-29;22;da Rosa;AC;36049.49
2023-08-03;12;Correia;AP;31297.0
2023-05-10;32;Martins S/A;RJ;12425.5
2024-01-04;21;da Paz Ltda.;RN;30830.25
2024-01-29;11;Castro Melo Ltda.;PE;24860.24
2024-08-16;31;Campos Ltda.;SC;1296.21
2024-06-05;31;da Conceição;PB;15447.19
2024-04-17;21;Almeida;SE;2188.54
2024-08-29;12;da Rosa Gonçalves S.A.;RO;4740.33
2023-12-31;12;Caldeira Vieira - ME;AC;42141.03
2024-06-06;22;Jesus;MS;45470.12
2024-09-22;11;Nogueira e Filhos;AP;1457.59
2025-03-10;32;Silva;MT;2672.91
2024-09-20;31;Alves;PI;39186.43
2025-03-08;22;Cardoso;PA;31696.28
2024-03-04;12;Rocha Gonçalves e Filhos;MA;5463.54
2023-12-15;11;Sales;PI;42215.49
2024-09-24;21;Pereira S/A;MS;28037.43
2025-02-25;33;Costela Cardoso - ME;AP;28687.4
2025-02-11;22;Duarte Pereira S.A.;RN;18135.4
2024-04-08;33;Silva Caldeira - EI;AM;1617.38
2025-03-29;22;da Costa;AC;45669.79
2023-11-14;33;Pereira;TO;13279.45
2024-12-22;33;Dias Ltda.;PA;28904.63
2024-12-30;21;Souza;MA;2284.0
2024-10-13;33;Viana Dias S/A;RO;45490.15
2024-11-02;21;Ramos;PI;37348.89
2023-07-24;33;Rocha;PE;46005.36
2025-01-20;11;Carvalho;ES;39420.43
2024-08-14;12;Almeida - EI;PA;47626.79
2023-06-27;33;Costa;RO;15711.7
2023-12-19;12;Araújo - EI;RN;22885.78
2024-11-09;12;Gonçalves S/A;MT;13156.72
2024-03-03;32;Cardoso Farias - EI;GO;28021.41
2024-10-26;11;Fogaça Viana - ME;TO;6012.0
2023-05-24;33;Martins;MG;1811.16
2023-05-20;21;Melo Almeida - EI;AM;3762.52
2024-04-08;21;Correia Oliveira S/A;RR;41633.61
2024-06-28;11;Azevedo Fernandes Ltda.;MA;41386.74
2024-03-19;32;Duarte;RS;35912.47
2024-09-22;22;Jesus;AP;12929.73
2024-06-02;11;Cardoso da Mota - ME;MT;33698.19
2024-10-07;32;Mendes S.A.;PR;10989.69
2024-10-12;11;Sales;PR;21495.38
2024-08-06;12;Freitas;AC;10613.73
2023-11-24;33;Sales - ME;SE;31475.16
2023-06-18;33;Nascimento Ltda.;MS;38287.91
2024-08-24;12;Melo;PB;27847.26
2025-01-12;33;Moraes;MG;26422.09
2023-11-19;12;Aragão;BA;19240.87
2023-05-22;21;da Luz;CE;7233.08
2025-03-08;32;Porto Carvalho - EI;SE;27503.9
2024-12-21;11;Viana;SP;27319.57
2023-09-29;22;Cardoso;AM;47275.2
2023-06-22;22;Sales Duarte Ltda.;SE;41936.94
2025-02-14;31;Dias;PB;15882.53
2024-02-06;32;da Costa - ME;BA;6320.27
2024-03-11;31;Fernandes da Cruz Ltda.;DF;39893.02
2023-10-05;11;Almeida;MG;41672.36
2025-02-06;11;Almeida Gomes S.A.;PR;13947.58
2023-04-19;11;Costa S.A.;AP;27175.02
2024-01-17;31;da Mota;AL;27210.65
2024-07-23;22;da Luz;CE;7064.55
2024-02-25;31;Ramos Caldeira S.A.;PR;44217.11
2025-02-23;31;Cardoso;TO;22944.53
2023-08-11;11;Mendes Peixoto e Filhos;AC;11277.61
2024-09-15;12;Cunha S/A;PI;31804.88
2023-06-20;31;Pires;MS;17985.02
2024-12-06;31;Moura Silva - EI;CE;17429.43
2024-07-26;22;Silveira;AM;1568.47
2023-03-31;31;Barbosa Silveira - ME;TO;17238.74
2025-03-26;11;Cardoso Viana S.A.;PI;24662.78
2024-07-06;21;Fernandes Mendes S/A;SE;5009.72
2025-01-18;22;Rodrigues Peixoto - EI;SE;35597.06
2025-01-15;31;Costa S.A.;SC;16856.16
2023-08-12;12;Silveira Cavalcanti e Filhos;AM;23429.69
2023-10-24;32;Rezende - EI;GO;13223.35
2024-07-10;32;da Luz - EI;RJ;17518.61
2025-02-27;33;Oliveira;MT;34947.16
2025-03-02;11;Caldeira Almeida - EI;MG;1058.91
2024-09-14;32;Fogaça Carvalho - ME;RJ;20149.22
2025-03-25;33;Pires Carvalho S.A.;CE;23628.44
2024-12-31;33;Mendes Aragão - ME;AL;42844.32
2025-02-09;32;Barros;AL;39696.15
2024-07-13;33;da Cruz;RS;5596.38
2024-01-30;12;Porto;MS;26592.12
2024-08-31;33;Moraes;SC;42087.67
2024-10-16;11;Santos;GO;14061.75
2024-10-03;22;Campos;RS;8532.05
2024-01-30;33;Martins;RN;2190.37
2024-09-18;31;da Cruz;MT;21174.93
2023-06-28;21;da Costa Souza S/A;MS;24233.82
2023-12-09;22;da Costa;PR;145.45
2024-07-17;32;da Cunha;PA;27661.76
2025-03-23;33;da Rosa;AL;34301.87
2024-04-26;31;Moraes Correia Ltda.;PA;26062.49
2023-05-19;22;da Cunha da Cruz Ltda.;CE;25384.14
2024-11-06;32;Viana da Rocha S/A;PA;20066.69
2025-01-28;31;Lima Barbosa S.A.;PB;19239.24
2023-10-01;31;Souza;ES;46167.49
2023-11-08;31;Cardoso S.A.;RN;4087.39
2023-05-19;33;Porto;RS;23225.98
2023-04-04;12;da Cruz;PR;7439.38
2023-05-14;32;Silva;PA;25480.78
2024-11-20;11;Nascimento;ES;31072.31
2024-09-08;31;Vieira;DF;45827.3
2024-12-31;32;Caldeira Pereira - EI;GO;41984.02
2025-03-26;31;Lima;ES;2500.98
2023-05-21;32;da Rosa Vieira Ltda.;DF;40908.87
2024-09-09;22;Mendes S.A.;ES;27365.49
2024-04-18;31;Silveira;MS;19108.14
2023-06-23;31;da Mota;AM;27111.96
2023-07-06;12;Aragão S/A;AC;46304.29
2024-08-09;31;Porto;AC;47779.57
2024-08-10;33;Barros;RS;3026.42
2024-08-22;33;Correia Cavalcanti S.A.;MS;27816.52
2024-12-27;12;Cavalcanti Ltda.;RS;45972.28
2024-07-02;12;Ferreira;PE;8323.27
2024-03-18;22;Costa Araújo e Filhos;MG;22837.6
2025-01-16;32;Campos Cunha e Filhos;PA;34492.47
2024-07-31;22;Barros Melo - EI;PE;37808.97
2023-07-09;31;Cardoso Gonçalves Ltda.;PR;21817.46
2025-01-09;33;Nunes Ltda.;AL;20242.55
2023-11-24;22;Araújo Farias - ME;AL;48071.41
2024-04-28;31;Viana e Filhos;BA;7773.23
2024-01-20;33;Cardoso;CE;18564.72
2025-03-28;32;Silveira Nascimento S.A.;PI;28446.47
2024-09-19;12;Nogueira Sales - EI;AC;39915.41
2023-07-26;32;Ramos;AP;18581.58
2024-08-29;32;Ferreira;SE;16971.5
2024-06-18;22;da Conceição;RO;42751.46
2024-01-03;31;Caldeira;RR;24923.73
2023-05-08;32;Moraes e Filhos;MS;15561.94
2023-08-29;11;Cunha S.A.;ES;48031.95
2023-08-02;31;Peixoto S/A;TO;5804.67
2023-06-10;33;das Neves;AC;900.39
2024-12-01;11;Lopes e Filhos;MT;43235.75
2023-10-31;33;Cardoso Gonçalves - ME;AM;18598.17
2024-09-14;21;Fogaça;ES;47115.94
2023-05-29;31;Nunes Silva Ltda.;MT;39309.25
2024-11-11;33;Lima Barbosa - ME;SC;38641.21
2024-09-18;31;da Cunha Costela S.A.;PA;30090.28
2023-08-01;11;Ribeiro;SC;3465.91
2023-06-17;31;Moraes;PI;24279.49
2024-09-06;11;Cavalcanti;DF;270.63
2023-12-17;22;Gomes Pires S/A;ES;15537.62
2024-09-23;11;Gonçalves Martins Ltda.;AP;47089.0
2025-03-05;21;Castro;AL;29465.67
2024-11-11;12;da Paz e Filhos;AM;18813.05
2024-11-07;21;Carvalho e Filhos;SP;48646.59
2024-06-28;11;Fernandes Freitas e Filhos;SE;30596.98
2023-08-15;11;Araújo Ltda.;DF;13990.07
2025-03-13;32;Almeida;RS;15328.6
2024-10-06;11;da Mata;TO;38847.7
2023-05-08;33;da Costa;MG;32593.99
2024-10-16;32;Pires;PA;34404.98
2023-04-04;21;Viana;RN;29743.47
2023-05-21;32;Viana - ME;RO;8906.6
2023-12-14;12;Mendes Ltda.;AP;38963.63
2025-01-01;31;Campos S.A.;PI;960.54
2024-04-10;32;Duarte S/A;DF;15876.1
2024-11-23;21;Barros;RN;28751.38
2024-10-17;21;Lopes;RO;729.17
2023-08-06;12;Gomes;PA;16687.12
2025-02-23;33;Caldeira - ME;SP;23352.42
2025-01-02;12;Monteiro;MT;31124.14
2023-04-22;32;Viana - ME;SP;24265.53
2024-10-18;22;Oliveira;AM;3925.48
2024-12-30;21;Oliveira;MA;19873.54
2024-11-05;22;Correia Araújo S.A.;PE;25131.1
2024-06-12;21;Nogueira Ferreira e Filhos;BA;48332.85
2024-09-03;33;Duarte S.A.;MS;33822.22
2025-01-10;31;da Mota da Cruz - ME;SE;46616.78
2023-05-02;22;da Mota da Conceição S.A.;PR;43176.31
2025-02-27;31;Souza;RS;12684.62
